"date"	"ws"	"wd"	"nox"	"no2"	"o3"	"pm10"	"so2"	"co"	"pm25"
"31245"	2001-07-25 20:00:00	4.002	180	167	55	3	43	9.6225	1.55	30
"31246"	2001-07-25 21:00:00	4.002	200	139	54	3	46	7.42	1.275	24
"31247"	2001-07-25 22:00:00	2.958	210	133	50	3	30	5.025	1.175	26
"31248"	2001-07-25 23:00:00	1.914	210	116	50	5	38	3.6975	0.875	22
"31249"	2001-07-26 00:00:00	1.566	210	157	52	1	36	3.335	1.025	61
"31250"	2001-07-26 01:00:00	0.696	120	140	45	1	47	2.963333	0.9333333	28
"31251"	2001-07-26 02:00:00	0.87	20	74	36	1	35	2.65	0.5333334	18
"31252"	2001-07-26 03:00:00	0.522	40	84	35	1	28	2.3725	0.475	17
"31253"	2001-07-26 04:00:00	1.044	310	85	33	0	24	1.9675	0.525	18
"31254"	2001-07-26 05:00:00	1.218	320	112	36	1	29	2.7375	0.6	25
"31255"	2001-07-26 06:00:00	1.044	320	142	39	2	38	6.3275	0.875	27
"31256"	2001-07-26 07:00:00	1.218	300	191	53	2	49	7.2075	1.175	32
"31257"	2001-07-26 08:00:00	1.566	240	382	86	3	68	9.1525	2.335	51
"31258"	2001-07-26 09:00:00	1.914	260	363	101	8	59	7.9525	2.485	43
"31259"	2001-07-26 10:00:00	2.61	170	412	81	9	74	8.445	3.035	59
"31260"	2001-07-26 11:00:00	2.436	150	421	129	12	92	8.5325	2.7325	52
"31261"	2001-07-26 12:00:00	3.132	230	326	76	10	73	7.6325	2.7575	60
"31262"	2001-07-26 13:00:00	4.002	190	374	118	10	81	8.2325	3.035	71
"31263"	2001-07-26 14:00:00	3.828	200	396	95	10	83	8.6825	3.76	55
"31264"	2001-07-26 15:00:00	4.176	240	408	104	9	60	8.9175	3.335	40
"31265"	2001-07-26 16:00:00	3.48	240	263	75	12	50	6.95	3.66	31
"31266"	2001-07-26 17:00:00	2.436	220	414	98	5	53	10.01	5.585	39
"31267"	2001-07-26 18:00:00	2.958	250	336	68	5	53	10.33	4.06	37
"31268"	2001-07-26 19:00:00	2.436	230	262	79	3	56	12.4225	3.11	34
"31269"	2001-07-26 20:00:00	1.044	260	167	71	1	46	7.4825	1.6	29
"31270"	2001-07-26 21:00:00	1.914	240	277	64	1	55	8.64	2.5825	35
"31271"	2001-07-26 22:00:00	2.262	220	280	63	2	54	7.5275	2.66	37
"31272"	2001-07-26 23:00:00	1.392	220	275	79	2	57	7.2275	2.335	37
"31273"	2001-07-27 00:00:00	1.566	220	205	57	2	48	5.6025	1.65	30
"31274"	2001-07-27 01:00:00	1.392	250	175	57	2	37	4.586667	1.366667	34
"31275"	2001-07-27 02:00:00	0.87	280	106	47	1	34	3.023333	0.8666667	34
"31276"	2001-07-27 03:00:00	1.044	310	114	48	0	33	2.3725	0.75	33
"31277"	2001-07-27 04:00:00	0.696	310	120	45	0	41	2.7575	0.9	41
"31278"	2001-07-27 05:00:00	1.566	310	181	47	1	45	4.13	1.175	45
"31279"	2001-07-27 06:00:00	1.392	320	171	57	2	54	4.1475	1.325	55
"31280"	2001-07-27 07:00:00	1.218	350	212	69	3	64	6.2225	1.4775	64
"31281"	2001-07-27 08:00:00	1.74	360	126	60	9	52	4.79	0.975	53
"31282"	2001-07-27 09:00:00	2.436	250	94	54	16	41	4.255	0.675	42
"31283"	2001-07-27 10:00:00	2.088	250	128	61	16	48	4.8125	0.875	48
"31284"	2001-07-27 11:00:00	2.262	250	106	56	23	47	4.2775	0.875	47
"31285"	2001-07-27 12:00:00	2.436	250	104	60	26	46	3.785	0.9	47
"31286"	2001-07-27 13:00:00	2.784	290	144	72	24	45	4.555	1.125	45
"31287"	2001-07-27 14:00:00	2.958	300	92	50	31	37	3.6325	1	38
"31288"	2001-07-27 15:00:00	3.132	350	66	45	40	31	3.74	0.725	31
"31289"	2001-07-27 16:00:00	2.958	330	50	33	44	29	2.9925	0.825	29
"31290"	2001-07-27 17:00:00	3.306	340	64	40	35	28	3.23	1.0775	28
"31291"	2001-07-27 18:00:00	3.828	340	225	83	14	44	9.515	2.6075	44
"31292"	2001-07-27 19:00:00	3.828	350	152	74	8	60	14.9475	2.105	33
"31293"	2001-07-27 20:00:00	2.61	350	164	78	6	48	14.3275	1.5275	35
"31294"	2001-07-27 21:00:00	1.566	350	137	69	3	50	9.4275	1.3275	31
"31295"	2001-07-27 22:00:00	1.914	360	101	62	5	38	11.25	0.95	29
"31296"	2001-07-27 23:00:00	1.044	350	115	63	4	42	12.0625	1	32
"31297"	2001-07-28 00:00:00	1.044	30	85	55	3	36	8.06	0.825	27
"31298"	2001-07-28 01:00:00	1.044	360	109	58	1	37	6.643333	0.8666667	32
"31299"	2001-07-28 02:00:00	1.044	360	108	51	1	37	5.62	0.9666666	27
"31300"	2001-07-28 03:00:00	1.566	350	90	50	1	35	5.6675	0.7	25
"31301"	2001-07-28 04:00:00	1.566	350	97	46	1	32	3.5475	0.775	25
"31302"	2001-07-28 05:00:00	1.218	350	86	43	6	35	3.185	0.725	26
"31303"	2001-07-28 06:00:00	0.87	350	89	44	7	35	3.7625	0.6	25
"31304"	2001-07-28 07:00:00	1.218	210	114	54	6	40	5.1125	0.7	32
"31305"	2001-07-28 08:00:00	2.088	270	124	59	14	48	7.055	0.875	30
"31306"	2001-07-28 09:00:00	1.914	360	91	54	22	56	6.2225	0.7	30
"31307"	2001-07-28 10:00:00	1.74	360	69	41	33	57	5.365	0.65	25
"31308"	2001-07-28 11:00:00	2.088	330	123	57	24	47	6.1375	1.175	29
"31309"	2001-07-28 12:00:00	2.958	230	98	53	34	42	5.43	1.2	28
"31310"	2001-07-28 13:00:00	2.958	180	93	51	39	34	5.025	1.0525	28
"31311"	2001-07-28 14:00:00	3.654	180	74	51	48	37	4.125	0.8	28
"31312"	2001-07-28 15:00:00	3.132	270	NA	NA	NA	37	6.735	NA	22
"31313"	2001-07-28 16:00:00	2.61	290	NA	NA	NA	36	NA	NA	17
"31314"	2001-07-28 17:00:00	2.088	330	NA	NA	NA	31	NA	NA	18
"31315"	2001-07-28 18:00:00	1.914	340	NA	NA	NA	29	NA	NA	23
"31316"	2001-07-28 19:00:00	2.262	350	NA	NA	NA	38	NA	NA	34
"31317"	2001-07-28 20:00:00	1.914	240	NA	NA	NA	55	NA	NA	41
"31318"	2001-07-28 21:00:00	4.524	200	NA	NA	NA	45	NA	NA	33
"31319"	2001-07-28 22:00:00	4.698	190	NA	NA	NA	44	NA	NA	35
"31320"	2001-07-28 23:00:00	3.132	190	NA	NA	NA	47	NA	NA	42
"31321"	2001-07-29 00:00:00	2.436	190	NA	NA	NA	53	NA	NA	41
"31322"	2001-07-29 01:00:00	1.566	190	NA	NA	NA	47	NA	NA	36
"31323"	2001-07-29 02:00:00	2.262	240	175	70	9	46	NA	1.843333	32
"31324"	2001-07-29 03:00:00	2.088	220	158	70	10	42	NA	1.5525	33
"31325"	2001-07-29 04:00:00	2.088	230	136	64	12	42	NA	1.175	32
"31326"	2001-07-29 05:00:00	1.74	210	160	65	10	42	NA	1.4025	34
"31327"	2001-07-29 06:00:00	1.566	210	196	72	6	48	NA	1.5775	40
"31328"	2001-07-29 07:00:00	1.74	210	214	71	7	51	NA	1.8075	40
"31329"	2001-07-29 08:00:00	2.61	200	209	74	9	51	NA	1.9075	39
"31330"	2001-07-29 09:00:00	2.784	210	218	81	12	50	NA	2.21	40
"31331"	2001-07-29 10:00:00	4.002	220	171	71	14	46	NA	1.7575	29
"31332"	2001-07-29 11:00:00	4.524	210	175	60	12	37	NA	1.7325	26
"31333"	2001-07-29 12:00:00	4.872	210	164	59	15	35	NA	1.96	31
"31334"	2001-07-29 13:00:00	5.568	220	179	56	14	39	NA	2.01	28
"31335"	2001-07-29 14:00:00	5.568	220	NA	NA	NA	41	NA	NA	20
"31336"	2001-07-29 15:00:00	4.872	230	NA	NA	NA	31	NA	NA	32
"31337"	2001-07-29 16:00:00	5.394	220	NA	NA	NA	53	NA	NA	40
"31338"	2001-07-29 17:00:00	5.916	220	NA	NA	NA	56	NA	NA	44
"31339"	2001-07-29 18:00:00	5.916	220	NA	NA	NA	53	NA	NA	44
"31340"	2001-07-29 19:00:00	5.22	220	NA	NA	NA	61	NA	NA	52
"31341"	2001-07-29 20:00:00	3.48	220	NA	NA	NA	58	NA	NA	46
"31342"	2001-07-29 21:00:00	2.088	250	NA	NA	NA	58	NA	NA	44
"31343"	2001-07-29 22:00:00	1.914	270	NA	NA	NA	42	NA	NA	31
"31344"	2001-07-29 23:00:00	1.566	290	NA	NA	NA	38	NA	NA	28
"31345"	2001-07-30 00:00:00	1.914	260	NA	NA	NA	37	NA	NA	26
"31346"	2001-07-30 01:00:00	1.392	270	NA	NA	NA	27	NA	NA	21
"31347"	2001-07-30 02:00:00	1.044	290	48	30	17	17	NA	0.4666667	17
"31348"	2001-07-30 03:00:00	0.87	240	51	27	14	12	NA	0.425	14
"31349"	2001-07-30 04:00:00	1.044	270	63	29	11	18	NA	0.425	18
"31350"	2001-07-30 05:00:00	1.392	290	57	24	10	17	NA	0.4	14
"31351"	2001-07-30 06:00:00	1.566	280	110	36	6	21	NA	0.85	15
"31352"	2001-07-30 07:00:00	2.61	270	128	32	6	29	NA	1.025	21
"31353"	2001-07-30 08:00:00	3.132	290	151	34	5	28	NA	0.925	23
"31354"	2001-07-30 09:00:00	3.48	270	179	42	6	40	NA	1.1275	27
"31355"	2001-07-30 10:00:00	3.306	250	164	49	7	36	NA	1	28
"31356"	2001-07-30 11:00:00	2.958	250	199	57	6	49	NA	1.3	35
"31357"	2001-07-30 12:00:00	4.002	240	198	59	8	48	NA	1.355	36
"31358"	2001-07-30 13:00:00	3.828	260	128	53	14	44	NA	0.95	26
"31359"	2001-07-30 14:00:00	4.35	250	233	76	13	46	NA	1.905	31
"31360"	2001-07-30 15:00:00	4.002	250	225	70	9	45	NA	1.96	33
"31361"	2001-07-30 16:00:00	3.828	230	149	53	17	44	NA	1.7775	23
"31362"	2001-07-30 17:00:00	3.306	250	324	86	5	53	NA	3.6875	35
"31363"	2001-07-30 18:00:00	2.61	250	172	69	6	37	NA	1.9075	24
"31364"	2001-07-30 19:00:00	3.132	230	274	69	4	49	NA	2.96	39
"31365"	2001-07-30 20:00:00	3.48	250	217	66	5	54	NA	2.3075	31
"31366"	2001-07-30 21:00:00	3.828	280	75	39	9	30	NA	0.825	18
"31367"	2001-07-30 22:00:00	2.784	270	82	35	5	23	NA	0.925	15
"31368"	2001-07-30 23:00:00	3.132	270	118	41	4	26	NA	0.95	18
"31369"	2001-07-31 00:00:00	3.654	270	90	33	4	24	NA	0.725	17
"31370"	2001-07-31 01:00:00	2.958	270	82	30	4	21	NA	0.6	15
"31371"	2001-07-31 02:00:00	2.262	260	77	29	3	18	NA	0.4666667	14
"31372"	2001-07-31 03:00:00	2.088	250	89	29	3	17	NA	0.5	13
"31373"	2001-07-31 04:00:00	3.132	260	107	30	3	20	NA	0.5	15
"31374"	2001-07-31 05:00:00	4.002	270	98	29	4	21	NA	0.55	17
"31375"	2001-07-31 06:00:00	3.654	270	173	44	3	32	NA	1.1	23
"31376"	2001-07-31 07:00:00	3.828	280	245	56	3	37	NA	1.755	27
"31377"	2001-07-31 08:00:00	3.654	280	108	29	4	38	NA	1.0275	NA
"31378"	2001-07-31 09:00:00	4.002	260	121	34	6	34	NA	0.875	20
"31379"	2001-07-31 10:00:00	3.654	280	90	29	6	29	NA	0.6	16
"31380"	2001-07-31 11:00:00	4.002	300	72	25	7	24	NA	0.525	14
"31381"	2001-07-31 12:00:00	4.002	280	74	23	9	23	NA	0.575	14
"31382"	2001-07-31 13:00:00	3.654	290	56	22	9	22	NA	0.45	13
"31383"	2001-07-31 14:00:00	3.654	320	72	30	12	20	NA	0.575	11
"31384"	2001-07-31 15:00:00	4.002	360	63	31	13	16	NA	0.6	11
"31385"	2001-07-31 16:00:00	3.132	340	66	33	12	16	NA	0.625	12
"31386"	2001-07-31 17:00:00	2.784	330	57	29	14	20	NA	0.9	15
"31387"	2001-07-31 18:00:00	3.306	360	41	21	10	28	NA	0.55	16
"31388"	2001-07-31 19:00:00	4.698	30	118	38	5	38	NA	1.3	25
"31389"	2001-07-31 20:00:00	4.002	40	176	57	5	36	NA	2.0075	22
"31390"	2001-07-31 21:00:00	5.742	80	122	42	6	31	NA	1.3275	18
"31391"	2001-07-31 22:00:00	5.394	80	109	32	6	25	NA	1	14
"31392"	2001-07-31 23:00:00	4.35	90	92	29	7	21	NA	0.7	12
"31393"	2001-08-01 00:00:00	3.654	90	69	26	9	18	1.24	0.775	NA
"31394"	2001-08-01 01:00:00	3.306	100	68	27	10	13	1.053333	0.5	NA
"31395"	2001-08-01 02:00:00	2.61	100	83	33	8	15	2.28	0.5	NA
"31396"	2001-08-01 03:00:00	2.784	100	73	32	7	16	1.67	0.425	NA
"31397"	2001-08-01 04:00:00	2.784	100	114	38	4	19	2.7375	0.525	NA
"31398"	2001-08-01 05:00:00	2.958	90	122	43	5	24	2.8225	0.65	14
"31399"	2001-08-01 06:00:00	2.958	100	134	43	5	28	2.65	0.85	16
"31400"	2001-08-01 07:00:00	3.306	110	152	44	5	27	4	1.125	18
"31401"	2001-08-01 08:00:00	4.524	120	147	50	7	32	2.9525	0.925	21
"31402"	2001-08-01 09:00:00	4.698	130	170	51	7	39	3.38	1.025	22
"31403"	2001-08-01 10:00:00	4.176	130	165	53	7	42	7.59	1	25
"31404"	2001-08-01 11:00:00	4.698	140	175	49	8	46	9.6425	1.15	27
"31405"	2001-08-01 12:00:00	4.176	130	NA	NA	7	58	NA	2.01	28
"31406"	2001-08-01 13:00:00	4.176	150	NA	NA	NA	NA	NA	NA	26
"31407"	2001-08-01 14:00:00	4.002	120	153	51	10	50	7.3125	1.1	26
"31408"	2001-08-01 15:00:00	4.35	110	126	44	13	45	6.0725	0.975	23
"31409"	2001-08-01 16:00:00	5.046	90	147	63	12	38	5.71	1.3025	24
"31410"	2001-08-01 17:00:00	5.568	90	210	49	9	40	9.645	2.535	26
"31411"	2001-08-01 18:00:00	5.742	80	177	66	11	35	6.3525	1.96	23
"31412"	2001-08-01 19:00:00	5.742	80	139	49	9	33	8.6825	1.38	19
"31413"	2001-08-01 20:00:00	5.742	80	134	52	5	33	5.775	1.2	20
"31414"	2001-08-01 21:00:00	4.698	100	105	41	6	28	3.805	0.9	22
"31415"	2001-08-01 22:00:00	3.48	100	167	50	2	27	6.245	1.025	18
"31416"	2001-08-01 23:00:00	2.784	90	151	46	2	32	9.1075	1.05	19
"31417"	2001-08-02 00:00:00	2.784	90	135	51	3	38	9.5175	0.725	19
"31418"	2001-08-02 01:00:00	2.784	80	67	35	8	28	3.42	0.5666667	14
"31419"	2001-08-02 02:00:00	2.958	80	97	37	7	26	1.966667	0.5	17
"31420"	2001-08-02 03:00:00	2.61	90	87	35	6	28	1.22	0.5	19
"31421"	2001-08-02 04:00:00	1.914	120	126	34	4	33	1.9875	0.525	17
"31422"	2001-08-02 05:00:00	1.392	80	130	37	2	33	2.5675	0.7	21
"31423"	2001-08-02 06:00:00	2.958	50	209	43	2	44	4.2125	1.43	31
"31424"	2001-08-02 07:00:00	3.306	80	147	42	3	48	3.615	1.3525	29
"31425"	2001-08-02 08:00:00	3.132	50	233	55	2	62	7.5725	1.61	43
"31426"	2001-08-02 09:00:00	3.132	50	227	54	5	72	9.4525	1.63	39
"31427"	2001-08-02 10:00:00	2.61	100	147	47	5	59	7.995	1.0275	33
"31428"	2001-08-02 11:00:00	2.784	30	125	51	7	50	7.3775	0.9	30
"31429"	2001-08-02 12:00:00	3.48	40	268	60	5	62	8.425	1.885	48
"31430"	2001-08-02 13:00:00	4.698	80	209	57	7	49	6.2225	1.5075	22
"31431"	2001-08-02 14:00:00	4.35	110	196	72	6	34	4.2775	1.73	19
"31432"	2001-08-02 15:00:00	2.61	110	111	53	5	25	1.905	1.025	19
"31433"	2001-08-02 16:00:00	1.914	30	108	52	4	27	1.795	1.305	21
"31434"	2001-08-02 17:00:00	1.914	20	112	52	3	25	1.69	1.5075	19
"31435"	2001-08-02 18:00:00	2.262	360	95	49	6	20	1.175	1.3025	13
"31436"	2001-08-02 19:00:00	2.784	360	94	50	6	19	0.92	1.1775	15
"31437"	2001-08-02 20:00:00	2.784	350	91	48	5	22	0.8775	1.025	17
"31438"	2001-08-02 21:00:00	2.61	350	98	46	6	21	1.07	0.975	17
"31439"	2001-08-02 22:00:00	2.61	330	76	41	7	20	0.5975	0.9	16
"31440"	2001-08-02 23:00:00	1.218	300	63	33	10	20	0.3625	0.75	15
"31441"	2001-08-03 00:00:00	1.566	300	90	35	5	22	0.9825	0.9	19
"31442"	2001-08-03 01:00:00	2.262	290	102	36	4	29	1.313333	0.9333333	21
"31443"	2001-08-03 02:00:00	2.784	260	97	32	3	29	1.94	0.9	27
"31444"	2001-08-03 03:00:00	3.48	270	79	26	4	27	1.1775	0.7	19
"31445"	2001-08-03 04:00:00	3.132	270	125	38	4	29	1.7075	0.7	20
"31446"	2001-08-03 05:00:00	1.566	250	281	51	2	47	4.3175	1.6075	40
"31447"	2001-08-03 06:00:00	1.914	250	342	57	3	65	5.9025	2.16	51
"31448"	2001-08-03 07:00:00	2.61	240	377	64	3	74	7.29	3.2125	52
"31449"	2001-08-03 08:00:00	3.48	260	292	51	3	71	5.9	2.185	44
"31450"	2001-08-03 09:00:00	3.132	230	374	85	4	68	6.4375	2.735	50
"31451"	2001-08-03 10:00:00	5.22	220	NA	NA	6	67	5.8175	2.035	42
"31452"	2001-08-03 11:00:00	5.394	210	NA	NA	6	67	8.62	3.135	49
"31453"	2001-08-03 12:00:00	5.22	210	NA	NA	6	73	9.28	2.985	51
"31454"	2001-08-03 13:00:00	6.612	210	NA	NA	7	67	7.8275	2.56	32
"31455"	2001-08-03 14:00:00	5.568	250	NA	NA	3	50	9.58	3.2375	37
"31456"	2001-08-03 15:00:00	3.654	230	460	61	2	50	10.22	4.32	36
"31457"	2001-08-03 16:00:00	4.002	240	334	62	3	46	8.555	3.74	27
"31458"	2001-08-03 17:00:00	4.698	230	301	56	4	43	8.23	3.765	26
"31459"	2001-08-03 18:00:00	4.698	250	263	50	3	38	7.655	2.81	23
"31460"	2001-08-03 19:00:00	4.698	250	323	60	2	43	8.8725	3.335	28
"31461"	2001-08-03 20:00:00	3.48	240	309	69	2	42	8.385	2.935	26
"31462"	2001-08-03 21:00:00	2.784	250	184	43	1	33	5.7525	1.8325	14
"31463"	2001-08-03 22:00:00	3.48	260	190	36	2	28	5.6475	1.96	17
"31464"	2001-08-03 23:00:00	2.958	250	242	41	1	35	6.46	2.035	22
"31465"	2001-08-04 00:00:00	2.262	250	219	39	1	33	4.7275	1.785	18
"31466"	2001-08-04 01:00:00	1.74	240	223	46	1	32	4.33	1.776667	18
"31467"	2001-08-04 02:00:00	1.392	250	161	35	1	23	3.28	1.376667	14
"31468"	2001-08-04 03:00:00	1.392	250	162	34	1	23	2.95	1.2025	14
"31469"	2001-08-04 04:00:00	1.392	250	175	34	1	24	2.76	1.075	15
"31470"	2001-08-04 05:00:00	1.566	250	191	36	2	29	3.06	1.28	23
"31471"	2001-08-04 06:00:00	1.566	230	276	45	2	40	5.09	1.685	29
"31472"	2001-08-04 07:00:00	2.784	220	305	42	2	45	5.7725	1.935	29
"31473"	2001-08-04 08:00:00	3.48	240	264	50	3	42	4.9175	1.735	27
"31474"	2001-08-04 09:00:00	4.002	240	273	50	4	44	5.11	2.06	25
"31475"	2001-08-04 10:00:00	4.524	240	222	43	5	38	4.51	1.985	21
"31476"	2001-08-04 11:00:00	4.698	230	263	54	6	35	5.56	2.535	24
"31477"	2001-08-04 12:00:00	4.872	220	217	43	6	33	4.45	1.985	18
"31478"	2001-08-04 13:00:00	6.264	220	192	48	7	40	4.15	1.76	20
"31479"	2001-08-04 14:00:00	7.308	210	188	50	8	33	4.445	1.885	17
"31480"	2001-08-04 15:00:00	8.7	210	178	41	7	28	3.7425	1.51	20
"31481"	2001-08-04 16:00:00	8.004	210	219	48	3	33	4.405	1.935	22
"31482"	2001-08-04 17:00:00	4.524	220	264	46	1	38	4.66	2.685	28
"31483"	2001-08-04 18:00:00	3.48	220	250	43	1	35	4.085	2.735	25
"31484"	2001-08-04 19:00:00	4.002	220	251	48	1	35	4.34	3.06	23
"31485"	2001-08-04 20:00:00	2.436	240	236	39	1	29	3.8725	2.835	19
"31486"	2001-08-04 21:00:00	2.61	210	225	39	1	29	3.7625	2.535	20
"31487"	2001-08-04 22:00:00	3.306	190	243	46	1	30	3.6325	2.785	23
"31488"	2001-08-04 23:00:00	2.958	210	260	43	0	36	4.15	2.86	24
"31489"	2001-08-05 00:00:00	2.262	240	191	34	1	24	2.7575	2.06	11
"31490"	2001-08-05 01:00:00	1.914	250	134	30	1	17	1.94	1.743333	9
"31491"	2001-08-05 02:00:00	2.784	260	183	41	1	15	2.65	1.876667	12
"31492"	2001-08-05 03:00:00	3.48	260	138	26	2	18	1.775	1.3025	9
"31493"	2001-08-05 04:00:00	3.48	270	90	24	3	11	0.835	0.775	9
"31494"	2001-08-05 05:00:00	2.958	270	130	26	2	20	1.625	1.1275	17
"31495"	2001-08-05 06:00:00	3.132	260	155	32	2	29	1.9675	1.2025	18
"31496"	2001-08-05 07:00:00	3.48	250	144	31	3	28	1.67	1.1275	19
"31497"	2001-08-05 08:00:00	3.48	260	147	35	4	32	2.14	1.305	19
"31498"	2001-08-05 09:00:00	2.958	270	131	41	5	28	1.735	1.3075	16
"31499"	2001-08-05 10:00:00	4.002	270	176	41	5	26	3.035	1.61	16
"31500"	2001-08-05 11:00:00	4.524	250	180	39	6	29	3.785	1.735	18
"31501"	2001-08-05 12:00:00	4.524	260	177	46	6	25	3.935	1.985	12
"31502"	2001-08-05 13:00:00	5.046	260	136	44	10	19	3.015	1.4575	8
"31503"	2001-08-05 14:00:00	5.22	250	163	44	9	25	3.975	1.785	16
"31504"	2001-08-05 15:00:00	4.35	250	249	45	8	29	5.82	3.065	18
"31505"	2001-08-05 16:00:00	4.524	240	315	58	5	34	7.7175	3.9175	25
"31506"	2001-08-05 17:00:00	3.828	250	327	67	5	34	7.825	5.095	33
"31507"	2001-08-05 18:00:00	4.698	210	296	57	4	42	7.1625	4.14	21
"31508"	2001-08-05 19:00:00	5.22	210	253	61	3	30	6.03	3.135	21
"31509"	2001-08-05 20:00:00	4.176	200	223	49	2	29	5.6025	2.56	21
"31510"	2001-08-05 21:00:00	4.35	200	216	46	2	27	4.8525	2.335	21
"31511"	2001-08-05 22:00:00	3.654	200	189	42	2	26	4.275	2.01	19
"31512"	2001-08-05 23:00:00	3.828	200	154	40	2	24	3.4	1.485	17
"31513"	2001-08-06 00:00:00	3.654	210	105	31	4	21	2.5	1.005	13
"31514"	2001-08-06 01:00:00	2.61	210	69	26	5	15	1.626667	0.6333333	9
"31515"	2001-08-06 02:00:00	3.306	200	72	24	6	14	2.45	0.5333334	11
"31516"	2001-08-06 03:00:00	4.002	190	81	23	5	18	1.84	0.55	12
"31517"	2001-08-06 04:00:00	3.132	190	115	30	4	19	2.565	0.7	15
"31518"	2001-08-06 05:00:00	2.958	180	199	39	1	34	4.04	1.18	28
"31519"	2001-08-06 06:00:00	3.654	190	330	59	2	50	6.4975	2.7125	40
"31520"	2001-08-06 07:00:00	4.524	190	378	57	2	62	7.7625	3.7425	39
"31521"	2001-08-06 08:00:00	5.916	190	418	80	2	52	7.89	3.2625	34
"31522"	2001-08-06 09:00:00	7.83	200	416	72	1	47	7.1825	2.86	34
"31523"	2001-08-06 10:00:00	6.264	210	263	54	2	48	4.745	1.735	31
"31524"	2001-08-06 11:00:00	5.742	210	243	40	3	44	5.025	1.735	33
"31525"	2001-08-06 12:00:00	5.742	220	382	73	2	64	7.315	2.9875	39
"31526"	2001-08-06 13:00:00	5.046	240	272	54	3	50	5.9675	2.16	28
"31527"	2001-08-06 14:00:00	6.09	240	225	57	3	45	5.4525	1.96	25
"31528"	2001-08-06 15:00:00	7.134	250	240	61	4	50	6.415	2.185	33
"31529"	2001-08-06 16:00:00	7.83	250	178	52	6	45	5.4725	2.085	26
"31530"	2001-08-06 17:00:00	7.656	260	143	50	6	33	4.895	2.06	17
"31531"	2001-08-06 18:00:00	6.612	250	207	55	3	32	6.2425	2.285	19
"31532"	2001-08-06 19:00:00	5.742	250	183	51	3	33	5.3675	2.135	20
"31533"	2001-08-06 20:00:00	4.698	250	189	50	3	29	5.24	2.16	19
"31534"	2001-08-06 21:00:00	4.524	250	187	47	2	29	4.8975	1.71	45
"31535"	2001-08-06 22:00:00	5.046	250	165	33	2	24	4.3825	1.56	16
"31536"	2001-08-06 23:00:00	3.48	240	142	35	2	25	3.6375	1.255	14
"31537"	2001-08-07 00:00:00	3.306	230	97	30	3	20	2.6725	0.8	11
"31538"	2001-08-07 01:00:00	3.654	230	76	25	5	18	2.14	0.7	10
"31539"	2001-08-07 02:00:00	3.828	230	78	23	5	16	2.223333	0.6	9
"31540"	2001-08-07 03:00:00	3.654	220	90	26	4	16	2.095	0.5	9
"31541"	2001-08-07 04:00:00	3.306	220	124	29	3	18	2.545	0.65	10
"31542"	2001-08-07 05:00:00	2.958	210	198	34	2	28	4.0825	1.105	22
"31543"	2001-08-07 06:00:00	2.784	210	441	49	2	48	8.6175	3.8675	39
"31544"	2001-08-07 07:00:00	4.002	200	420	63	2	60	8.8525	3.89	43
"31545"	2001-08-07 08:00:00	5.046	190	412	77	1	69	8.125	2.8875	43
"31546"	2001-08-07 09:00:00	5.742	190	399	41	2	219	8.745	1.81	65
"31547"	2001-08-07 10:00:00	7.134	180	431	51	1	77	8.8325	2.61	16
"31548"	2001-08-07 11:00:00	7.134	170	329	65	1	61	6.48	2.6375	46
"31549"	2001-08-07 12:00:00	6.612	180	418	90	2	60	8.49	3.315	31
"31550"	2001-08-07 13:00:00	6.264	180	307	70	4	59	7.4825	2.8625	33
"31551"	2001-08-07 14:00:00	8.004	200	254	56	3	48	6.4775	2.26	33
"31552"	2001-08-07 15:00:00	8.874	190	205	46	4	46	6.2675	2.36	29
"31553"	2001-08-07 16:00:00	9.6	200	286	52	4	46	8.17	3.34	28
"31554"	2001-08-07 17:00:00	7.44	200	198	47	4	38	6.63	2.7875	22
"31555"	2001-08-07 18:00:00	7.2	230	203	47	2	43	6.585	2.51	27
"31556"	2001-08-07 19:00:00	6.96	210	214	49	3	41	6.9475	2.535	26
"31557"	2001-08-07 20:00:00	6.12	210	196	38	2	38	6.735	2.31	26
"31558"	2001-08-07 21:00:00	6.12	210	191	43	2	41	6.3725	2.06	25
"31559"	2001-08-07 22:00:00	6.48	210	164	42	3	36	5.7525	1.835	21
"31560"	2001-08-07 23:00:00	6.24	220	150	39	3	29	5.09	1.2825	17
"31561"	2001-08-08 00:00:00	6.6	230	93	27	6	19	4.02	0.825	11
"31562"	2001-08-08 01:00:00	6.48	230	77	21	6	17	3.963333	0.6	10
"31563"	2001-08-08 02:00:00	6.36	220	93	26	6	17	4.363333	0.6666667	11
"31564"	2001-08-08 03:00:00	5.88	220	84	23	6	17	4	0.55	11
"31565"	2001-08-08 04:00:00	6	230	118	30	4	19	4.4075	0.65	14
"31566"	2001-08-08 05:00:00	7.08	230	225	43	2	31	6.2225	1.205	26
"31567"	2001-08-08 06:00:00	7.2	230	302	53	2	47	7.8675	2.085	33
"31568"	2001-08-08 07:00:00	7.32	240	307	56	2	53	8.38	2.36	35
"31569"	2001-08-08 08:00:00	7.68	250	252	48	2	52	7.505	1.735	28
"31570"	2001-08-08 09:00:00	8.52	250	249	51	3	45	7.3125	1.56	24
"31571"	2001-08-08 10:00:00	10.08	250	207	48	4	57	6.3925	1.41	22
"31572"	2001-08-08 11:00:00	10.32	250	254	59	4	56	7.8475	1.56	32
